churn,age,deposits,withdrawal,purchases_partners,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
0,31,1,0,20,1,110,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1.4,0,0,1,0,0,0,1
0,28,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0
1,38,0,0,19,0,65,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.08,0,0,0,1,0,0,0
0,24,0,0,14,0,28,0,0,4,1,1,1,1,4,0,0,0,0,0,0,0.23,0,0,0,0,1,0,0
1,55,0,0,0,0,94,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2.17,0,0,0,1,0,0,0
1,46,1,1,4,0,12,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.03,0,0,0,0,1,0,0
0,33,0,0,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.09,0,0,0,1,0,0,0
1,37,0,0,0,0,143,0,0,22,1,1,1,0,0,0,0,0,0,0,0,1.87,0,0,0,1,0,0,0
1,28,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,33,6,0,115,0,242,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1.93,0,0,1,1,0,0,0
0,38,0,0,0,0,179,2,0,20,1,0,0,1,0,0,0,0,0,0,0,1.87,0,1,0,0,1,0,0
0,38,0,0,83,0,189,0,0,6,1,1,1,0,0,0,0,0,0,1,0,1.43,0,0,1,0,1,0,0
0,49,4,1,23,0,43,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0.33,0,0,0,1,0,0,0
0,40,22,0,44,0,106,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.97,1,1,0,0,0,0,0
1,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,20,11,0,49,0,58,0,0,22,1,1,0,1,5,0,0,0,0,0,0,0.27,1,1,0,0,0,0,1
0,34,3,0,64,0,209,0,0,12,1,1,1,0,2,0,0,0,0,1,0,2,1,0,1,1,0,0,0
1,34,0,0,11,0,86,0,0,13,1,1,0,1,2,0,0,0,0,0,0,0.63,1,0,1,1,0,0,0
1,20,0,0,6,0,16,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0.23,0,0,0,1,0,0,0
0,33,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44,0,0,110,0,195,0,0,6,1,1,1,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,1
0,31,0,0,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0
0,31,0,0,87,0,223,0,0,12,1,1,1,0,0,0,0,0,0,1,0,1.4,1,0,1,0,0,0,1
1,40,50,0,74,0,229,0,0,38,1,1,0,1,0,0,0,0,0,0,0,0.77,1,0,1,0,0,0,1
0,31,1,1,25,0,50,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.53,0,1,0,0,0,1,0
1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,26,0,0,131,0,138,0,0,9,1,1,1,0,0,0,0,0,0,1,0,1.37,1,0,0,1,0,0,0
0,35,0,0,13,0,25,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.53,0,0,0,1,0,0,0
0,24,0,0,0,0,185,0,0,11,1,0,0,1,0,0,0,0,0,0,0,1.87,0,0,0,1,0,0,0
0,31,7,0,41,0,132,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.03,0,0,0,1,0,0,0
1,39,0,0,0,0,103,0,0,7,1,1,0,1,2,0,0,0,0,0,1,1.37,0,0,0,0,0,0,1
0,22,3,1,7,0,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0
0,42,0,0,6,0,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
0,30,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,28,0,0,34,0,83,0,0,3,1,1,0,1,2,0,0,0,0,1,0,0.8,0,0,1,1,0,0,0
1,25,0,0,0,0,99,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.87,0,0,1,1,0,0,0
1,20,0,0,0,0,47,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.87,0,0,1,0,0,1,0
0,27,6,0,58,0,93,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.23,0,0,0,1,0,0,0
0,23,2,1,3,0,13,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,49,0,0,0,0,178,0,0,15,1,1,0,1,2,0,0,0,0,0,0,1.7,0,0,1,1,0,0,0
0,33,7,0,8,0,277,0,0,21,1,1,0,1,0,0,0,0,0,0,0,2.17,1,0,1,1,0,0,0
0,45,41,1,71,0,279,0,0,11,1,1,1,0,0,0,0,0,0,0,0,2.07,1,0,1,1,0,0,0
0,44,0,0,151,0,154,0,0,5,1,1,0,1,0,0,0,0,0,1,0,1.77,0,0,0,1,0,0,0
0,24,7,0,19,0,76,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0.89,0,0,0,1,0,0,0
1,22,3,0,10,0,25,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0.55,0,0,1,0,0,1,0
0,28,1,0,125,0,253,0,0,10,1,0,0,1,0,0,0,0,0,1,0,2.1,1,0,1,0,0,0,1
0,30,0,0,38,0,61,0,0,4,1,1,1,0,2,0,0,0,0,0,0,0.53,1,0,0,1,0,0,0
0,27,1,0,39,0,74,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.93,1,0,1,0,0,1,0
1,25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,25,0,0,20,0,31,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.4,1,0,1,1,0,0,0
1,27,0,0,0,0,139,0,0,15,1,1,0,1,2,0,0,0,0,0,0,1.67,0,0,1,1,0,0,0
1,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,20,1,0,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.23,0,0,0,1,0,0,0
0,22,1,0,42,0,194,0,0,21,1,0,0,1,0,0,0,0,0,0,0,1.67,1,0,0,0,0,0,1
0,27,0,0,82,0,135,0,0,22,1,1,0,1,0,0,0,0,0,0,0,1.07,1,0,1,0,0,0,1
0,25,2,0,59,0,126,0,0,18,1,0,1,0,0,0,0,0,0,1,0,0.97,1,0,1,0,1,0,0
1,24,0,0,2,0,28,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.63,1,0,0,1,0,0,0
0,23,0,0,70,0,135,0,0,10,1,1,0,1,0,0,0,0,0,0,0,1.07,1,0,1,0,0,1,0
0,27,0,0,53,0,123,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1.4,0,0,1,1,0,0,0
0,34,0,0,0,0,142,0,0,4,1,1,0,1,2,0,0,0,0,0,0,1.63,0,0,0,1,0,0,0
0,32,0,0,60,0,107,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.88,0,0,1,0,1,0,0
0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,33,0,0,0,0,89,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1.23,0,0,0,1,0,0,0
1,20,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.13,0,0,0,1,0,0,0
0,19,6,0,23,0,49,0,0,17,1,1,0,1,4,0,0,0,0,0,0,0.33,1,0,1,0,0,0,1
1,22,0,0,64,0,120,0,0,20,1,1,0,1,0,0,0,1,0,0,0,0.83,1,1,0,1,0,0,0
0,31,1,0,13,0,18,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0.78,1,0,1,0,1,0,0
0,22,1,0,254,0,302,0,0,36,1,0,0,1,0,0,1,0,0,0,0,2.23,1,0,1,1,0,0,0
1,23,1,0,8,0,16,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2.67,0,0,0,1,0,0,0
0,24,28,0,73,0,192,0,0,21,1,1,0,1,0,0,0,0,0,0,0,1.4,1,0,1,0,0,0,1
0,20,0,0,4,0,0,0,0,0,1,1,1,1,4,0,0,1,0,1,0,0.07,0,0,0,1,0,0,0
1,22,0,0,0,0,172,0,0,7,1,0,0,1,2,0,0,0,0,0,0,0.8,1,0,0,0,0,0,0
0,35,0,0,197,0,281,0,0,24,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0
1,30,1,0,43,0,62,0,0,19,1,1,1,0,0,0,0,1,0,0,0,0.65,1,0,1,0,1,0,0
0,39,0,0,30,0,54,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1,38,0,0,0,0,30,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,37,1,0,104,0,227,0,0,18,1,1,1,0,3,0,0,0,0,1,0,1.4,1,0,1,0,0,1,0
0,27,0,0,0,1,56,0,0,11,1,1,0,1,0,0,0,0,0,0,0,0.77,0,0,1,1,0,0,0
0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,34,1,0,70,0,176,0,0,33,1,1,1,0,0,0,0,0,0,0,0,1.1,1,0,1,1,0,0,0
0,50,4,0,184,0,246,0,0,16,1,1,0,1,0,0,0,0,0,1,0,1.93,0,1,0,0,0,1,0
1,27,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0.03,1,0,0,0,1,0,0
1,25,5,0,1,0,35,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.37,0,0,1,0,1,0,0
0,38,50,2,56,0,232,0,0,38,1,1,0,1,0,0,0,0,0,0,0,1.87,1,1,0,0,0,0,0
0,17,18,2,87,0,193,0,0,27,1,0,0,1,0,0,0,0,0,0,0,1.7,1,0,1,1,0,0,0
1,27,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,34,58,1,113,0,290,0,0,19,1,0,1,0,3,0,0,0,0,0,0,1.93,0,1,0,1,0,0,0
0,50,0,0,10,0,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.17,1,0,0,1,0,0,0
1,41,0,0,0,0,96,1,0,25,1,1,1,0,0,0,0,0,0,0,0,1.27,0,0,1,1,0,0,0
1,36,11,0,26,0,85,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.83,1,0,1,1,0,0,0
0,27,4,0,37,0,85,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0.75,0,0,1,1,0,0,0
1,47,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,43,0,0,0,2,100,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,1
0,31,2,1,8,0,18,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.8,0,0,0,1,0,0,0
0,26,4,2,22,0,71,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0.71,0,0,0,1,0,0,0
0,39,0,0,23,0,164,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0
1,37,0,0,5,0,57,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0.77,0,0,0,0,1,0,0
1,36,0,0,76,0,202,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1.47,0,1,0,0,0,0,0
0,32,7,2,147,0,282,0,0,40,1,1,0,1,0,0,0,0,0,0,0,2.3,1,0,1,1,0,0,0
0,24,43,1,84,0,196,0,0,11,1,0,0,1,0,0,0,0,0,1,0,1.63,0,0,1,0,0,0,1
1,23,0,0,0,0,74,0,0,8,1,0,1,1,2,0,0,0,0,0,0,1.37,1,0,1,0,1,0,0
1,30,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
0,60,0,0,0,0,202,0,0,5,1,1,0,1,2,0,0,0,0,0,0,1.97,0,0,0,1,0,0,0
0,26,8,4,24,0,62,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.93,0,0,0,1,0,0,0
0,42,30,2,49,0,187,0,0,58,1,1,1,0,0,0,0,0,0,0,0,1.5,1,0,1,1,0,0,0
0,47,0,0,25,0,78,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.43,0,0,0,1,0,0,0
0,38,0,0,0,0,245,0,0,15,1,0,1,1,2,0,0,0,0,0,0,2.1,0,0,0,0,0,1,0
1,37,0,0,60,0,125,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0
1,28,0,0,52,0,76,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.6,0,0,1,1,0,0,0
0,24,0,0,0,0,80,0,0,3,1,0,0,1,3,0,0,0,0,0,0,1.43,0,0,0,0,1,0,0
1,32,0,0,1,0,47,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.63,0,0,0,1,0,0,0
0,28,3,1,23,0,159,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1.83,0,0,1,0,0,0,1
0,25,0,0,18,0,39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,1
1,46,39,1,33,0,187,0,0,47,1,1,1,0,0,0,0,0,0,0,0,1.07,1,0,1,0,0,0,1
0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,21,7,1,19,0,29,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0.37,0,0,0,1,0,0,0
0,41,0,0,42,0,89,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0.6,1,0,0,1,0,0,0
0,57,1,0,78,0,221,0,0,23,1,1,0,1,0,0,0,0,0,0,0,2.1,0,0,1,0,0,0,0
0,26,2,0,38,0,81,0,0,3,1,1,0,1,2,0,0,0,0,0,0,0.87,1,0,1,1,0,0,0
0,40,0,0,12,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.27,1,0,1,0,1,0,0
1,31,0,0,3,0,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.13,0,0,0,1,0,0,0
1,41,0,0,0,0,25,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,1,0
0,31,0,0,11,0,15,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.26,0,0,0,1,0,0,0
0,24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,21,0,0,6,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,27,0,0,9,0,27,0,0,3,1,1,0,1,2,0,0,0,0,0,0,0.17,1,0,0,1,0,0,0
1,32,0,0,0,3,232,0,1,41,1,1,1,0,0,0,0,0,0,0,0,1.83,1,0,1,1,0,0,0
1,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,32,8,0,134,0,229,0,0,44,1,0,0,1,0,0,0,0,0,0,0,2.03,1,0,0,1,0,0,0
1,35,0,0,0,0,6,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0.25,0,0,0,1,0,0,0
0,32,35,9,87,0,171,0,0,13,1,1,1,0,0,0,0,0,0,1,0,1.33,1,0,1,0,1,0,0
0,34,0,0,36,0,92,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,1
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,15,0,29,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.4,1,0,1,0,1,0,0
0,26,53,0,104,0,235,0,0,18,1,0,1,0,0,0,1,0,0,0,0,2.03,0,0,1,1,0,0,0
0,22,1,1,36,0,51,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0.85,1,0,0,1,0,0,0
0,27,0,0,12,0,24,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.25,1,0,1,1,0,0,0
1,26,0,0,0,0,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0
1,29,1,0,12,0,6,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0.1,1,0,1,1,0,0,0
0,72,0,0,15,0,38,0,0,1,1,0,1,0,3,0,0,0,0,0,1,0.37,1,0,0,0,0,0,0
1,26,0,0,0,0,28,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0.53,0,0,0,1,0,0,0
1,29,1,0,368,0,300,0,0,44,1,1,1,0,5,0,1,0,0,1,0,2.17,1,0,1,0,1,0,0
0,29,0,0,14,0,16,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0.78,0,0,0,1,0,0,0
0,55,0,0,0,0,18,0,0,3,1,1,1,0,2,0,0,0,1,0,0,0.27,1,0,0,0,0,0,1
1,43,7,3,19,0,49,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0.57,0,0,0,0,1,0,0
1,24,0,0,1,0,7,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,36,0,0,32,0,94,0,0,4,1,0,1,0,4,0,0,0,0,0,0,0.17,1,0,1,0,0,0,1
0,27,0,0,0,0,231,0,0,3,1,1,0,1,2,0,0,0,0,1,0,2.17,0,0,1,1,0,0,0
0,39,38,5,85,0,136,0,0,25,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0
1,28,0,0,73,0,146,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1.3,1,0,1,1,0,0,0
0,41,0,0,20,0,132,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.27,0,0,0,1,0,0,0
1,48,3,0,8,0,15,0,0,7,1,1,0,1,2,0,0,0,0,0,0,1.33,1,0,1,0,0,0,1
1,28,0,0,6,0,51,0,0,8,1,1,1,1,2,0,0,0,0,0,0,0.8,1,0,0,1,0,0,0
1,66,0,0,0,3,188,0,3,33,1,1,1,0,0,0,0,0,0,0,0,2.37,0,0,1,0,0,0,0
0,25,0,0,21,0,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.71,1,0,1,1,0,0,0
0,29,0,0,100,0,164,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0.87,1,1,0,0,1,0,0
0,24,1,0,33,0,74,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,40,13,0,13,0,56,0,0,27,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
0,37,7,1,141,0,274,0,0,18,1,1,1,0,0,0,0,0,0,0,0,2.23,1,0,1,0,0,0,1
0,33,0,0,54,0,101,0,0,10,1,1,1,0,0,0,0,0,0,1,0,0.9,0,0,1,1,0,0,0
0,35,0,0,11,0,183,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0
1,24,0,0,0,0,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5,0,1,0,0,1,0,0
0,30,0,0,0,0,266,0,0,18,1,0,1,0,0,0,0,0,0,0,0,2.17,0,0,1,1,0,0,0
1,20,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,30,0,0,0,0,192,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.17,0,0,1,1,0,0,0
1,29,0,0,3,0,9,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,29,0,0,0,0,74,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0.77,1,0,1,1,0,0,0
0,40,15,1,23,0,46,0,0,9,1,1,1,1,2,0,0,0,0,0,0,0.94,1,1,0,0,0,1,0
1,27,0,0,0,0,97,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.17,0,0,0,1,0,0,0
0,48,0,0,0,0,250,0,0,30,1,1,1,0,0,0,0,0,0,0,0,2.53,0,0,1,0,0,0,0
0,28,2,0,22,0,50,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0.74,1,0,1,0,0,1,0
1,37,59,19,96,0,294,0,0,61,1,0,0,1,0,0,0,0,0,0,0,2.17,1,0,0,0,0,1,0
1,25,0,0,0,0,69,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0.9,0,0,0,1,0,0,0
1,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,34,0,0,0,0,108,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0.53,1,0,0,0,0,0,1
1,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,43,0,0,0,2,101,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1.73,0,0,0,1,0,0,0
1,44,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,20,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.07,1,0,0,0,0,1,0
1,36,0,0,0,2,64,1,0,3,1,0,0,1,0,0,0,0,1,0,0,2.78,0,0,1,1,0,0,0
1,28,0,0,0,0,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,39,23,1,80,0,270,0,0,33,1,1,0,1,3,0,0,0,0,1,0,2.07,1,0,1,0,0,0,0
0,27,3,1,110,0,254,0,0,26,1,1,1,0,0,0,0,0,0,0,0,1.9,1,1,0,1,0,0,0
1,29,0,0,0,0,239,0,0,19,1,0,0,1,0,0,0,0,0,0,0,1.37,0,0,1,0,0,1,0
1,34,0,0,7,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,37,0,0,0,0,201,0,0,12,1,1,0,1,0,0,0,1,0,0,0,2.07,0,1,0,0,0,0,0
1,33,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,0,1,0,0,0
1,33,0,0,3,0,30,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0.57,0,0,1,1,0,0,0
0,22,0,0,96,0,318,0,0,2,1,1,1,0,2,0,0,0,0,0,0,2.17,0,0,0,0,0,1,0
1,25,1,0,32,0,71,0,0,7,1,0,0,1,0,0,0,1,0,0,1,0.47,0,0,1,0,0,0,1
0,44,1,1,47,0,66,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0.27,1,0,0,0,0,0,0
0,27,0,0,5,0,5,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.1,0,0,1,1,0,0,0
1,42,0,0,0,0,25,0,0,8,1,1,1,0,0,0,0,1,0,0,0,0.87,0,0,0,1,0,0,0
1,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,37,5,0,19,0,58,0,0,16,1,1,0,1,0,0,0,0,0,0,0,0.92,1,1,0,1,0,0,0
0,55,10,0,98,0,157,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0
0,41,0,0,18,0,45,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.58,0,0,0,1,0,0,0
0,22,2,0,0,0,128,0,0,6,1,1,0,1,0,0,0,0,0,0,0,1.2,1,0,1,1,0,0,0
0,34,0,0,0,1,231,0,0,27,1,0,1,0,0,0,0,0,0,0,0,2.53,0,0,1,1,0,0,0
0,29,10,0,16,0,48,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0.77,0,0,1,1,0,0,0
1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,22,0,0,34,0,50,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0.6,1,0,0,0,0,0,1
0,30,0,0,20,0,34,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0.56,0,0,0,0,0,1,0
1,38,0,0,9,0,5,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.27,0,0,1,0,0,0,1
1,35,0,0,0,0,209,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2.5,0,0,1,0,0,0,1
0,23,0,0,45,0,84,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,1
1,27,34,5,45,0,114,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1.07,0,0,1,1,0,0,0
0,27,0,0,14,0,10,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.3,1,0,0,0,1,0,0
1,27,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,21,1,0,191,0,300,0,0,31,1,1,0,1,0,0,0,0,0,1,0,2.23,1,1,0,0,1,0,0
1,43,30,3,36,0,134,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0.73,1,0,1,1,0,0,0
0,51,3,0,0,0,30,0,0,4,1,1,1,0,0,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0
0,19,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,29,55,1,107,0,220,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1.93,1,0,0,1,0,0,0
1,23,0,0,0,0,40,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0
1,21,0,0,32,0,50,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0.37,1,0,0,0,0,0,0
0,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0
0,45,0,0,0,0,229,0,0,23,1,1,1,0,2,0,0,0,0,0,0,2.17,0,1,0,1,0,0,0
0,47,0,0,12,0,16,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0
0,26,0,0,6,0,20,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0
1,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,27,15,5,19,0,92,0,0,33,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
0,25,2,0,12,0,23,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.3,1,0,0,0,0,0,1
0,32,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,1
1,35,0,0,0,0,188,1,0,15,1,1,0,1,2,0,0,0,0,1,0,2.37,0,0,1,1,0,0,0
1,17,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,41,0,0,115,0,115,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0.9,0,0,1,0,0,1,0
1,25,1,0,4,0,11,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1.2,1,1,0,1,0,0,0
